0;1.468374029;-1.002343285;4389.683926;1.006440519;test
0;1.41190473;-1.000560308;1807.380942;1.001551862;test
0;1.365941689;-1.001780538;2172.622355;1.005163564;test
0;1.476828194;-1.002658644;7712.399713;1.009987003;test
0;1.21715702;-1.000561612;86.78700275;1.001501963;test
0;1.379008745;-1.000195129;680.9811171;1.000520498;test
0;1.44582175;-1.000305622;586.4186136;1.000817332;test
0;1.446694916;-1.003511026;3662.383541;1.012256382;test
0;1.115405471;-1.209245805;1292.833641;2.49157501;test
0;1.460156748;-1.089571563;95.61730654;1.335106338;test
0;1.378944981;-1.078867207;205.7182722;1.362020758;test
0;1.229573186;-1.010055106;99.41591393;1.028065878;test
0;1.458454998;-1.000342019;2308.172826;1.000915869;test
0;1.400879543;-1.001100713;1200.048959;1.003081244;test
0;1.337973419;-1.084414214;875.5210163;1.475105847;test
0;1.296496161;-1.001957087;4527.717747;1.007393995;test
0;1.421521504;-1.001274301;5068.012254;1.004246136;test
0;1.399385429;-1.000639965;461.0637825;1.001722302;test
0;1.339469466;-1.093150845;198.9339699;1.354613384;test
0;1.321832301;-1.002010295;6295.435043;1.008064704;test
0;1.281443313;-1.033306808;1454.658202;1.150244695;test
0;1.203570152;-1.021774658;4258.89277;1.117054232;test
0;1.119886851;-1.008355488;744.1508752;1.030968953;test
0;1.197585255;-1.052272693;277.8584213;1.17119304;test
0;1.243320455;-1.002604555;1904.605083;1.008603152;test
0;1.256847033;-1.068814762;1614.685248;1.347554959;test
0;1.373970189;-1.002004944;5638.99397;1.007739288;test
0;1.442805228;-1.000835344;8824.719417;1.002647312;test
0;1.446271888;-1.000863036;4446.329985;1.002320914;test
0;1.408315943;-1.000730895;6440.317843;1.002161897;test
0;1.438562702;-1.000524597;8284.095601;1.001382242;test
0;1.466263264;-1.000145603;13240.65906;1.000390515;test
0;1.400778723;-1.00070563;6824.821981;1.001852549;test
0;1.192664534;-1.084297622;507.1117492;1.329046987;test
0;1.438177786;-1.000695755;6345.248986;1.002000903;test
0;1.442277038;-1.001827866;4434.267833;1.005784744;test
0;1.381413223;-1.002410056;6054.369839;1.009592908;test
0;1.455782157;-1.003106725;5923.633102;1.009373894;test
0;1.459468067;-1.002997561;6261.899957;1.010860254;test
0;1.484053491;-1.001868051;2307.063715;1.005031855;test
0;1.38069172;-1.001476741;2006.395499;1.00434057;test
0;1.354836147;-1.002246182;3444.256746;1.007584101;test
0;1.489410501;-1.006672073;1234.972082;1.020044315;test
0;1.437517519;-1.001227573;7498.955102;1.003832804;test
0;1.421171778;-1.001095566;7178.173674;1.003055659;test
0;1.476883669;-1.00415986;3660.988418;1.013663608;test
0;1.481564376;-1.008059133;2037.344339;1.023397827;test
0;1.419852919;-1.00325575;2630.274548;1.009104124;test
0;1.424607644;-1.081779184;308.833707;1.253321981;test
0;1.404185262;-1.001942786;839.0282939;1.00518639;test
0;1.484456145;-1.001949281;6563.868599;1.005563105;test
0;1.40022107;-1.00104329;8291.757147;1.003438146;test
0;1.402561208;-1.002762959;1283.686533;1.008869786;test
0;1.420223287;-1.000703778;4770.480125;1.002066951;test
0;1.489207533;-1.002196505;1764.518035;1.005954832;test
0;1.441529595;-1.001999948;13003.90196;1.008341771;test
0;1.420650683;-1.000734768;4497.913257;1.002041647;test
1;1.370788763;-1.002087683;9089.036831;1.008367441;test
1;1.346602903;-1.000281865;8510.270156;1.000865768;test
1;1.38124197;-1.00021804;10359.61221;1.000669544;test
1;1.225761255;-1.000283943;4472.515385;1.000725266;test
