1;5.027230614e-06;2.611344295e-10;-4.57E-14;-7.07E-22;test
1;5.549546799e-07;1.599720812e-11;-6.34E-16;-3.18E-24;test
1;1.24565874e-06;3.608644556e-12;8.831935883e-15;5.385271932e-23;test
1;1.85735394e-06;1.055577165e-10;6.313799986e-14;1.059039749e-22;test
1;7.948141484e-07;6.180528107e-11;-3.64E-15;-5.12E-23;test
1;2.906653914e-06;2.240350935e-10;2.489010909e-13;8.218055683e-23;test
1;5.751926596e-07;1.143722665e-10;1.841448787e-14;1.60883597e-22;test
1;4.843155168e-06;9.312396177e-10;1.246531806e-12;-2.54E-20;test
1;1.39945282e-06;3.367794468e-10;2.026371565e-13;-4.71E-21;test
1;3.410986122e-06;1.244560551e-15;1.241545526e-19;5.452533288e-32;test
1;2.988392311e-07;3.690966082e-11;1.642647372e-15;-1.33E-23;test
1;3.756180072e-08;1.32838793e-11;-2.71E-17;2.042960514e-25;test
1;7.869911432e-07;1.187650125e-10;1.222261142e-14;6.184603267e-22;test
1;8.52856711e-07;1.496630024e-10;4.510040572e-14;1.32387672e-22;test
1;6.350853024e-07;2.228344278e-11;2.123874286e-15;1.075502649e-23;test
0;2.926345703e-07;2.79269297e-12;-5.49E-17;-2.52E-25;test
0;4.248013522e-08;9.093272971e-18;-7.18E-21;-1.41E-34;test
0;2.474910475e-08;1.919254803e-11;1.207448204e-16;3.148118032e-24;test
0;5.655064039e-08;5.89988187e-14;9.01250311e-17;-3.36E-26;test
0;4.537934585e-08;4.563806291e-18;2.196357179e-21;1.56985145e-34;test
0;1.504214778e-08;2.993840681e-15;4.832326899e-18;-6.57E-28;test
0;3.587442281e-10;1.808309383e-17;8.425014109e-21;-1.61E-30;test
0;1.135977989e-08;1.079032301e-11;6.88154626e-17;1.128893092e-25;test
0;5.131725167e-07;1.528702381e-14;-1.34E-18;3.189155387e-29;test
0;4.155684087e-11;2.774401302e-17;-2.52E-23;-2.26E-34;test
0;2.894643538e-09;7.356057414e-16;1.63643135e-22;-3.36E-34;test
0;2.035534542e-08;3.344281866e-15;2.269639192e-18;2.206629941e-28;test
0;1.225061752e-08;5.959502291e-17;-5.28E-20;3.872131313e-31;test
0;7.300450719e-08;1.195626046e-14;4.756803037e-18;-2.79E-28;test
0;1.981652495e-07;2.61832042e-16;-9.84E-22;2.97045248e-33;test
0;1.997843747e-06;5.053540242e-11;-1.46E-15;1.974817867e-22;test
0;3.636412276e-08;1.241901747e-13;-1.29E-18;-2.26E-28;test
0;4.926225209e-08;1.923374306e-15;1.909191327e-18;-2.15E-29;test
0;3.1794744e-09;1.403088125e-17;-4.92E-24;-6.03E-34;test
0;8.395538264e-07;1.453088419e-10;2.473479248e-14;1.120339492e-21;test
0;1.0345591e-07;1.067059051e-13;1.260949102e-17;2.015284989e-27;test
0;4.183361325e-07;1.297628604e-10;1.039113588e-14;-3.77E-22;test
0;8.730393607e-08;1.330845339e-15;4.590578941e-19;1.155175263e-29;test
0;1.340877315e-08;9.217280455e-17;-1.81E-20;-3.50E-33;test
0;1.740461081e-07;1.684903645e-12;-1.15E-16;1.755734032e-25;test
0;1.094366835e-07;1.36826458e-17;5.921936043e-21;1.841151938e-34;test
0;3.743782613e-07;6.403560987e-13;5.39489067e-16;-8.69E-27;test
0;2.1024114e-08;3.655156378e-11;-2.35E-16;-7.10E-23;test
0;5.627258496e-08;3.093424676e-11;1.014005589e-15;-1.40E-23;test
0;1.907270831e-07;1.042354969e-11;-2.55E-16;-7.36E-25;test
0;2.029722842e-09;3.975733475e-12;3.823069571e-17;-7.30E-25;test
0;5.176974884e-08;3.966348125e-16;6.301564498e-20;-1.39E-30;test
0;5.195237253e-08;1.018881075e-11;-4.60E-17;2.947940699e-25;test
0;8.49487106e-08;7.822708834e-16;-7.73E-20;4.670662887e-32;test
0;1.710630618e-08;1.699540062e-11;1.333017722e-17;7.265094989e-25;test
0;3.806053781e-09;4.358594917e-12;-3.31E-18;-1.05E-25;test
0;1.628610234e-07;1.155724874e-11;-8.93E-17;3.082319732e-25;test
0;3.038219948e-08;2.792051607e-11;-3.07E-17;-1.28E-24;test
0;9.694275495e-09;1.609718772e-13;4.975341624e-20;-8.33E-27;test
0;4.19847027e-08;5.73492602e-15;5.060957548e-17;1.001939024e-26;test
0;1.774733673e-08;1.647854585e-11;-7.43E-18;1.602328394e-25;test
0;2.251666662e-07;3.945775581e-11;8.790205873e-16;-1.57E-23;test
0;2.832216905e-07;1.43920675e-15;3.556725453e-18;-1.23E-29;test
0;8.187118351e-08;1.008899533e-11;-4.97E-18;1.854806058e-26;test
0;1.833624691e-07;9.357903304e-12;2.238550629e-17;1.576717221e-25;test
0;6.974307129e-08;1.443697823e-14;3.476749625e-17;-3.78E-27;test
0;1.399651707e-06;5.096249077e-14;1.239885161e-16;8.166752784e-28;test
0;2.928486753e-09;4.154213143e-12;1.09960943e-17;1.93522613e-25;test
0;8.416683317e-08;4.532566296e-14;-2.53E-18;-6.69E-29;test
0;6.068545217e-09;1.233449289e-12;-8.41E-19;1.005964866e-27;test
0;1.056835062e-06;2.678709051e-12;3.738089462e-15;1.310775569e-24;test
0;1.126429225e-07;2.079972389e-11;-4.44E-16;-8.10E-24;test
0;5.727576856e-09;2.353198475e-12;2.491272252e-17;-2.92E-25;test
0;3.392526582e-08;3.544076891e-12;1.029117294e-16;4.427405164e-25;test
0;2.523194293e-09;1.952838752e-15;-5.12E-19;-7.73E-28;test
0;8.302906021e-08;1.4240176e-12;3.070104212e-17;-1.76E-25;test
0;4.304316319e-08;2.938192796e-12;7.331959655e-17;5.70033193e-26;test
0;6.570084508e-13;2.641317514e-16;-1.83E-22;6.083397082e-32;training
0;2.260710286e-15;1.280456913e-18;-8.30E-26;3.015973591e-36;training
0;1.673329444e-12;6.106463377e-15;-7.66E-20;9.693612822e-28;training
0;1.793537601e-12;2.145062449e-16;-1.27E-19;3.438206921e-28;training
0;1.546371621e-11;1.463471623e-14;-1.53E-20;-8.64E-29;training
0;7.814948567e-12;3.269396996e-15;-1.03E-20;-1.06E-30;training
0;1.873061846e-12;1.72135367e-15;-4.62E-22;-2.44E-33;training
